,ID,ENTIDAD,MUNICIPIO,NOMBRE,CLASIFICAC,CP,OTROS_CP,CONTROL,Geometry1_,geometry,POBTOT,P_18YMAS,TVIVHAB
646,5199,16,54,PASEO ESMERALDA,2,58116,,63618,1=X<z3,"POLYGON ((-101.197068023251 19.73238047520636, -101.1965357928577 19.73237835357943, -101.1960598400845 19.73237534746259, -101.1960667003313 19.73212729768544, -101.1951504711507 19.7320997693653, -101.1951527344029 19.73171210270687, -101.1960840931208 19.73171522343126, -101.1972781821958 19.73172769965196, -101.1971517148188 19.7321406423737, -101.197068023251 19.73238047520636))",209,139,64
647,5200,16,54,RINCON DE SANTA JULIA,1,58095,,63619,1=X<zAA,"POLYGON ((-101.1914263387196 19.6513080252748, -101.1897230747423 19.65196858688637, -101.1896996018882 19.65183629362616, -101.1896585063368 19.65110149271556, -101.1896475801127 19.6509591036606, -101.1923251394249 19.65051818575324, -101.1924327492273 19.65100012059825, -101.1914263387196 19.6513080252748))",5,0,1
648,5234,16,54,HACIENDA CORRALEJO,2,58196,58180,63653,1=X<z3f,"POLYGON ((-101.2242235421036 19.69751454731089, -101.222234501976 19.69858119262781, -101.2218272378329 19.69791783744138, -101.2216073621881 19.69755636822956, -101.221561007345 19.69747553458081, -101.2210120843829 19.69662406215459, -101.2228250539528 19.69466416571037, -101.2229744628062 19.69438964702226, -101.2231801580886 19.69482686575218, -101.2235080485363 19.69490502688787, -101.2234019869374 19.69506811363667, -101.2233652818282 19.69523547022282, -101.22343675722 19.6954740864256, -101.2233002849869 19.69554679968072, -101.223516450694 19.69611624240545, -101.223578198375 19.69636405407821, -101.2238394758713 19.6968816433958, -101.2240865145532 19.69727314742073, -101.2241440715601 19.69737259275986, -101.2242235421036 19.69751454731089))",668,456,263
649,5609,16,54,HACIENDA CORRALEJO,2,58330,,64026,1=X<z@>,"POLYGON ((-101.2362799231491 19.73350209174156, -101.236157867963 19.73346492232152, -101.2360896606531 19.73343451097141, -101.2352101453414 19.73311012287671, -101.2352043781813 19.73309639809843, -101.2352601027749 19.7329698252375, -101.235333025677 19.73266255977026, -101.2353716889701 19.73262353949939, -101.2354327165631 19.73232618226135, -101.2354489631447 19.73229784948179, -101.2354650252888 19.73226535912175, -101.2355834906166 19.73212343837259, -101.2356516979264 19.73203896167633, -101.2356229790591 19.73198827563711, -101.2356086196255 19.73190717794094, -101.2355619514661 19.73181594298352, -101.2356696472185 19.73135300924848, -101.2357194306547 19.73100549410174, -101.2359601160358 19.73019030148949, -101.236013431834 19.72998189033206, -101.235268235376 19.72974623926407, -101.23515383346 19.72953081397076, -101.2352963019434 19.72962628837364, -101.237197024399 19.73008310496028, -101.2369296875222 19.73040770791119, -101.2368919940088 19.730612143527, -101.2368866092212 19.73067634639368, -101.2368309664158 19.73093653669448, -101.2368219917697 19.73099144693108, -101.236746604743 19.73126853214477, -101.2367142960173 19.73133949291489, -101.2366640379994 19.73160644029151, -101.236642498849 19.73168753814036, -101.2365922408312 19.73196124307629, -101.2365778813975 19.73204234074502, -101.2365419828134 19.73228225444061, -101.2364845450787 19.73249513530541, -101.2364342870609 19.73273842737491, -101.2364235174857 19.73286007327071, -101.2363589000342 19.73315067142456, -101.236305052158 19.73330272838739, -101.2362799231491 19.73350209174156))",668,456,263
650,5279,16,54,RESIDENCIAL ALBORADA,23,58170,,63698,1=X<z,"POLYGON ((-101.2352565406766 19.70475001797625, -101.2341290877214 19.70502831607296, -101.2341234416479 19.70502970971799, -101.2337071094835 19.70510705217489, -101.2334907969954 19.70514038817861, -101.2334919107042 19.70517639888734, -101.2334802932187 19.70579245561426, -101.2333184277754 19.70578666872938, -101.2332789858765 19.7057852219947, -101.2332395439774 19.70578377525127, -101.2328070876603 19.70579714523603, -101.2327643903044 19.70580061808954, -101.2327216929456 19.70580409093306, -101.2325340430649 19.70579353672189, -101.2326156449105 19.70452513887047, -101.232621791698 19.70438432528584, -101.2327283360403 19.70299064992192, -101.2327280648161 19.70290112105703, -101.2327279180594 19.70287646422362, -101.2327183319931 19.70278694333941, -101.2333240727223 19.70264213683223, -101.2345633075935 19.70234966248625, -101.2346177098966 19.70233617150508, -101.23496149614 19.70363516521884, -101.2350612583965 19.7040121719368, -101.2351618483095 19.70439224293172, -101.2352565406766 19.70475001797625))",167,118,58
651,5280,16,54,RINCONADA LOS FRESNOS,2,58341,,63699,"1=X<zA,p","POLYGON ((-101.225948490805 19.66068746600652, -101.2253779024604 19.66102649730116, -101.2245201171856 19.65980485847379, -101.22448403133 19.65975929470135, -101.2245481217551 19.65971805038058, -101.224675848788 19.65963585366086, -101.2249354146832 19.65948274826581, -101.2250128349679 19.65944835225799, -101.2250462096104 19.65943468220492, -101.2250719275119 19.65947147112078, -101.225948490805 19.66068746600652))",0,0,0
652,5281,16,54,PASEO LOS ENCINOS,2,58341,,63700,1=X<zA-,"POLYGON ((-101.2150385221496 19.66588158535639, -101.2150023376621 19.66584044753244, -101.2144261335363 19.66532627503176, -101.2143125428674 19.66542750400125, -101.212700053752 19.66395672867922, -101.2134054393048 19.66314504328976, -101.2155829245467 19.66483510337429, -101.2149786689 19.66550802041345, -101.2152275554873 19.66572695556428, -101.2152765631143 19.665764837342, -101.2151025567669 19.66585017940263, -101.2150385221496 19.66588158535639))",296,212,95
653,5283,16,54,CAMPOBELLO,2,58194,58195,63702,1=X<z+5,"POLYGON ((-101.2375790352609 19.6653286709655, -101.2376592614458 19.6653742115014, -101.2388323010888 19.66652105131084, -101.2383141161196 19.6679260801586, -101.2383303835322 19.66795133142583, -101.2379328056589 19.66802902396078, -101.2372363270727 19.66817022397769, -101.2368054412515 19.6677205550244, -101.2363224318458 19.66725498581365, -101.2366548719198 19.66672536790286, -101.2370865123982 19.66610811672944, -101.2375790352609 19.6653286709655))",289,203,92
654,5288,16,54,EDUARDO LECANDA LUJAMBIO,2,58067,,63707,1=X<z3N,"POLYGON ((-101.2092179297554 19.68644470659168, -101.2077556323331 19.68641035351815, -101.207749517491 19.68596437886771, -101.2075886525597 19.68509652808322, -101.2075567441321 19.6847774426392, -101.2083263148959 19.68467669660409, -101.2092179297554 19.68644470659168))",162,118,52
655,5294,16,54,PUNTA FLORESTA,2,58116,,63713,1=X<z1M,"POLYGON ((-101.2174302736731 19.75666178106655, -101.2174128383387 19.75615685414917, -101.217314750807 19.75445686677666, -101.2171793757413 19.75159181830069, -101.2173657757026 19.75168015456647, -101.2177748592941 19.75189101228304, -101.217899446465 19.75195422406467, -101.2181558994166 19.75208039450042, -101.2185549037062 19.75228480268848, -101.2185713377205 19.75267304141028, -101.2186683064693 19.75454997423346, -101.2186980965439 19.75521324139012, -101.2187188724694 19.7555732079674, -101.2187332448148 19.75582222338353, -101.2187719830533 19.75669068743506, -101.2184051113721 19.75666487357709, -101.218014189421 19.75666682785871, -101.2174302736731 19.75666178106655))",1083,681,369
656,5296,16,54,IMPERIO PUREPECHA,2,58116,,63715,1=X<z3*,"POLYGON ((-101.2220700401207 19.74351729442613, -101.2217153305867 19.74408602541965, -101.2214011107193 19.74463821759342, -101.2213557219136 19.74473507790091, -101.2210649419953 19.7453737262062, -101.2209532090081 19.74554298172139, -101.2207787682134 19.74574945183747, -101.2204017064183 19.74630959892398, -101.2203991532927 19.74630970166292, -101.2193601708872 19.74438663996288, -101.2188566177793 19.74346914623402, -101.2188557715371 19.74346763555355, -101.2188855555167 19.74345240953148, -101.2188966117185 19.74344675743155, -101.2202584834951 19.74185799478344, -101.2204856403418 19.74222002193114, -101.221129614094 19.74326870087403, -101.2220408653135 19.74350666614134, -101.2220700401207 19.74351729442613))",26,13,6
657,5300,16,54,ILUSTRES NOVOHISPANOS,2,58210,,63719,1=X<z4,"POLYGON ((-101.154783618263 19.71386199750302, -101.1532646978126 19.71494630320559, -101.1530724293577 19.71438458182295, -101.1529044425118 19.71393957337283, -101.1527862748227 19.71353718300025, -101.1526374070186 19.71316193435009, -101.1518381739925 19.71346330477938, -101.151689577557 19.71306555233712, -101.1508925363848 19.7133544578266, -101.1507011244815 19.71300360228186, -101.1504932555721 19.71265020000845, -101.1501926149376 19.71233229255188, -101.1498676606491 19.71206632598984, -101.1496441765937 19.71170175903208, -101.1494703787238 19.71125218022798, -101.1492681451116 19.71068332106824, -101.1491010609514 19.71028900694369, -101.1489569898882 19.7099489993673, -101.1488022828514 19.70958388964947, -101.1483795642891 19.70930326840619, -101.148807842258 19.70914797987092, -101.1490162929546 19.70907239764548, -101.1498289071013 19.70873499128971, -101.1498946837631 19.70869934463725, -101.1501349637599 19.70850125865964, -101.1510952741394 19.70778901102382, -101.1516232387421 19.70739453413515, -101.1515520950898 19.7073591915559, -101.1515277426374 19.7072880219808, -101.1514233974978 19.70689086561725, -101.1512127960799 19.70630284338733, -101.1513791959728 19.70629856289982, -101.1514746958414 19.70629610563709, -101.1521343910392 19.70627370244343, -101.1526292030473 19.70625689681785, -101.1527066457759 19.70641582407541, -101.1528645652032 19.70664456596229, -101.1529446619094 19.70676127459304, -101.1531812733947 19.70709923331597, -101.1532713725963 19.707242995464, -101.1534075164824 19.70745063729807, -101.1535378029633 19.70763889911046, -101.1536358966248 19.70778647354341, -101.1537903811307 19.70803105973382, -101.1545923878211 19.70748088726117, -101.1547144109323 19.70781344681097, -101.1548494351269 19.70818671752088, -101.1549540196911 19.70845931237311, -101.1549964449661 19.70857399332835, -101.1551855982357 19.70908529640955, -101.1550945462585 19.70911725943804, -101.1546635723524 19.70928186740644, -101.1543085285387 19.70941824894755, -101.1540728280381 19.70956248112724, -101.1534307645054 19.70978794562804, -101.1536016686694 19.71025978625145, -101.1537024178014 19.71060792338078, -101.1538237914369 19.71101419116875, -101.153953779106 19.71137988516726, -101.1540897628289 19.71175712274166, -101.1542212091101 19.71214137752592, -101.1544712299884 19.7129249725698, -101.1545986949861 19.71328478165313, -101.154783618263 19.71386199750302))",3783,2518,962
658,5301,16,54,SOLEAR ORIENTE,2,58210,,63720,1=X<z4,"POLYGON ((-101.1503554222306 19.71479225788806, -101.1496396260936 19.71532195195539, -101.1495727284703 19.71514148643298, -101.149479452197 19.71497144656037, -101.1494020662676 19.71476264702239, -101.1493377230059 19.71459447283394, -101.1492593976076 19.71438975290658, -101.1491797609388 19.71422062553897, -101.1490453113976 19.71393508902399, -101.1490028768472 19.71381245835267, -101.1504932555721 19.71265020000845, -101.1507011244815 19.71300360228186, -101.1508925363848 19.7133544578266, -101.1510310492801 19.71377669976686, -101.1511986651771 19.71422123462655, -101.1503554222306 19.71479225788806))",592,391,180
659,5302,16,54,COLINAS DEL SOL,2,58270,,63721,1=X<z4`,"POLYGON ((-101.1364866751841 19.72932442407136, -101.1359734145241 19.72937794956443, -101.1351192007986 19.72947814648934, -101.1340023334635 19.72955116633726, -101.1332315001298 19.72964666633728, -101.1330188309613 19.72967490801544, -101.1323040001294 19.72976983300398, -101.1313656667956 19.72982316633732, -101.1299375001284 19.72990299967068, -101.1284782370481 19.73006268752349, -101.128546526028 19.72975098083111, -101.1287208599658 19.72937842393205, -101.1284879468947 19.72888154490926, -101.128371354926 19.72834329889815, -101.1280799468221 19.72714258629811, -101.1294681919666 19.72495482815621, -101.1322040642935 19.72375185442348, -101.1342971966277 19.72301241305041, -101.1364617709157 19.72905991751727, -101.1364866751841 19.72932442407136))",14,0,5
660,5386,16,54,MIRADOR DE MORELIA,1,58330,58330,63805,1=X<z,"POLYGON ((-101.2331346060518 19.74232954944703, -101.2303842152013 19.74377160608099, -101.2283601317303 19.74163421863033, -101.2284773272557 19.74140009164917, -101.2285202492232 19.74131332372555, -101.2286073752028 19.74123783796216, -101.2286921642762 19.74117123204913, -101.2287167556536 19.74112202314733, -101.2287193440581 19.74107100713963, -101.2286599700821 19.74090357432543, -101.228507299994 19.74067826173024, -101.2283700514561 19.74052805886795, -101.2282674837558 19.74042216520618, -101.2282411884719 19.74034861792504, -101.2281455753852 19.74022249522919, -101.2279928290274 19.74011031551689, -101.2279395048196 19.74006789533886, -101.227741708355 19.73991054503567, -101.2274685710899 19.73970792655306, -101.2271695006754 19.73945776775039, -101.2269346892419 19.73924530726794, -101.2267185823959 19.73902946990264, -101.2268516832927 19.7389688545894, -101.2275780583557 19.73796086971485, -101.227566455799 19.73789067828548, -101.2275202052724 19.73762641502654, -101.2274485268552 19.73727667031283, -101.2273793335016 19.73705922875692, -101.2272616102071 19.73693190584576, -101.2272541321034 19.73684478493598, -101.2274390561721 19.73678381314774, -101.2274370265374 19.73667193421466, -101.2274095994917 19.73651305458623, -101.2274892062447 19.7364092684899, -101.2278430292778 19.73626551732206, -101.2288380021905 19.73594768836351, -101.2290378800219 19.73576552473288, -101.2357782277898 19.73696319396187, -101.2369046878479 19.73745820768832, -101.2379744045808 19.7406917097843, -101.2331346060518 19.74232954944703))",163,75,44
661,5387,16,54,6 DE OCTUBRE,1,58330,58330,63806,1=X<z@C,"POLYGON ((-101.2379636175197 19.72749043296032, -101.2374963019896 19.72741148986711, -101.2372957257434 19.72737932746587, -101.237359983978 19.72696137356331, -101.2375180960472 19.72641183281782, -101.2371351449261 19.72631805284063, -101.2367641636651 19.72625332611931, -101.2364326843345 19.72598003024269, -101.2359956664681 19.72560218783023, -101.2359169311006 19.72555375173284, -101.2357733940994 19.72548348524986, -101.2360817804841 19.724692058879, -101.2362526364894 19.72471424455061, -101.2363134182518 19.72473167924196, -101.2363334042537 19.72466345902736, -101.2365023259982 19.72433646115114, -101.236632450322 19.72399169521642, -101.2367073003968 19.72383014138389, -101.236565549276 19.72361653449095, -101.236454683451 19.723406192427, -101.2365705392479 19.72231326346549, -101.2366116594286 19.7219440553181, -101.2366355560815 19.72159987749006, -101.236706624049 19.72101200660754, -101.2370890727665 19.72093175185786, -101.237116019205 19.72101479817253, -101.2372912387111 19.72167821606439, -101.2373529470258 19.72223413829245, -101.2374191641028 19.72370808610199, -101.2375607715021 19.72393995065044, -101.2376616941699 19.72398979657656, -101.2375902418828 19.72411845432069, -101.2377037838905 19.72421097462943, -101.2379255730447 19.72439170015137, -101.2380501301792 19.72447775505205, -101.2383025142901 19.72464983355688, -101.2383538658486 19.72469663796531, -101.2385346717376 19.7249462596259, -101.2386047609537 19.72499649013957, -101.2388425683785 19.72518699222051, -101.2388897354257 19.72525211077263, -101.238957648985 19.72542283280522, -101.2388763127237 19.7256720790162, -101.2385739791636 19.72638404185121, -101.2380792251118 19.72750966430363, -101.2379636175197 19.72749043296032))",865,538,288
